Cheddar Burger,$14.00,The Refuge,$$,000000302.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/CICK0yLAyMIwOj-T79UawA/258s.jpg
Large Israeli Salad,$9.75,Oren’s Hummus,$$,000000303.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/GI-jcjwi5JTQ2dZyy47Qgw/258s.jpg
Hummus Beef,$13.50,Oren’s Hummus,$$,000000304.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/sd5p4WJWMefxeErLrPGn5A/258s.jpg
1 Pieces Beef Kebab,$18.50,Oren’s Hummus,$$,000000305.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/ZCVxn3Ath5NUVPRp7C27cA/258s.jpg
Falafel Sandwich,$9.95,Oren’s Hummus,$$,000000306.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/4n3GY9pozqlsU9tTSvT12A/258s.jpg
Creekstone Prime Black Angus Beef,$9.95,Taichi Pot Shabu Shabu,$$,000000307.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/E49K7S7CbHe0tX22f65j9A/258s.jpg
Intense Spicy Mala Dashi,$8.75,Taichi Pot Shabu Shabu,$$,000000308.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/yC8oOt8aW7e-QBh43Zjdew/258s.jpg
Napa Cabbage,$2.95,Taichi Pot Shabu Shabu,$$,000000309.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/_yBRjNSc6PfnotbNwB98cg/258s.jpg
American Wagyu Kobe Beef,$11.95,Taichi Pot Shabu Shabu,$$,000000310.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/c9An8uC7BrILIyykNC0P4w/258s.jpg
Kyoto Shiro Miso Silk Dashi,$8.75,Taichi Pot Shabu Shabu,$$,000000311.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/6bCCiSKCuT6l4-d4lTORiQ/258s.jpg
Premium Lean Wagyu Kobe Beef,$10.95,Taichi Pot Shabu Shabu,$$,000000312.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Pq1CzMVF1HuU1rDxEz4k4w/258s.jpg
Quail Eggs,$2.95,Taichi Pot Shabu Shabu,$$,000000313.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/qHciTQDu2whOYjWPg2VvAA/258s.jpg
Stewed Kobe Beef Tendon,$4.95,Taichi Pot Shabu Shabu,$$,000000314.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/qxNkG2SuFt1dLyZoC08-lQ/258s.jpg
Spicy Aka Miso Dashi,$8.75,Taichi Pot Shabu Shabu,$$,000000315.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/XMbTWQ3-b0cTByDsoj-WPQ/258s.jpg
Spicy Kimchi Jjigae Dashi,$8.75,Taichi Pot Shabu Shabu,$$,000000316.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/9AeJG4xnGMeOih7POQqb9Q/258s.jpg
Organic Poulet Roti Roast Chicken,$16.0,Cuisinett,$$,000000317.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/73MTbCFYuO_hq0KWfd4pyA/258s.jpg
Quiche Lorraine,$13.0,Cuisinett,$$,000000318.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/3848Fq6B7lCUDdq3CccCfw/258s.jpg
Cote De Porc Pork Chop,$19.0,Cuisinett,$$,000000319.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/xXraJKbg5TFTXRyRmm2LzA/258s.jpg
Moules Frites Mussels,$21.0,Cuisinett,$$,000000320.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/4Mz2wEJ2vfZYHHKQ-ClFFw/258s.jpg
French Burger,$15.0,Cuisinett,$$,000000321.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/BOM5AY0OKWlEHHNw2Iz4CA/258s.jpg
Merguez Frites Sandwich,$15.0,Cuisinett,$$,000000322.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/m_aS8XWrCqPoubsAuVoJOw/258s.jpg
Nicoise Salad,$15.0,Cuisinett,$$,000000323.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/WHYOD2UVM6zLPauzteng3Q/258s.jpg
Ratatouille Crumble,$15.0,Cuisinett,$$,000000324.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/e6NsHIM8wawo36NTywYHgA/258s.jpg
Crispy,$10.89,Chili’s,$$,000000325.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/2F0_nJ6KIFTVd4S9WSCEDw/258s.jpg
Lunch Chicken Fajitas,$7.00,Chili’s,$$,000000326.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Ko4dggj3HJjOZgRWVu15OQ/258s.jpg
Boneless Wings,$5.00,Chili’s,$$,000000327.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/PAsnD8Ko04y-Z7rUiSTWTQ/258s.jpg
Dungeness Crab Cakes Dinner,$14.95,Ristorante Don Giovanni,$$,000000328.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/6sVInXevEe83IxF2VnfRtA/258s.jpg
Oysters Rockefeller 4 Pcs Dinner,$16.95,Ristorante Don Giovanni,$$,000000329.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/8pkByQj4L_b2BUvp22ok8A/258s.jpg
Calamari Fritti Dinner,$13.95,Ristorante Don Giovanni,$$,000000330.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/CLZyjG5vUZLvIYK_B3Xtug/258s.jpg
Antipasto Misto Figaro For Two Dinner,$18.95,Ristorante Don Giovanni,$$,000000331.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/t7z-kGg9SDjagRiyEp7vXw/258s.jpg
Tortellini Alla Michelangelo Dinner,$17.95,Ristorante Don Giovanni,$$,000000332.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/DIG0_m4zggSlVoXToOg_pA/258s.jpg
Paratha,$2.25,Chaat Paradise,$,000000333.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/bnNuMmSdqP9anGlracecjA/258s.jpg
Bhatura,$4.25,Chaat Paradise,$,000000334.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/BZuVHNDLhemh4jShGES6bg/258s.jpg
Hara Bhara Paratha,$4.99,Chaat Paradise,$,000000335.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/mRy2u4RtxG2vBIVxae_kEQ/258s.jpg
Baigan Bhartha,$8.99,Chaat Paradise,$,000000336.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/HuptHEeuXh0jL5UjNdpDVQ/258s.jpg
Aloo Gobi,$8.49,Chaat Paradise,$,000000337.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/rWzRUXupa1N6zltwaZweRQ/258s.jpg
Chana Bhatura Lunch,$7.99,Chaat Paradise,$,000000338.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/8rDm_j0t8BIhdtLgmth6kg/258s.jpg
Muli Paratha,$4.25,Chaat Paradise,$,000000339.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/LfM5pY-avHgpbMQxvmEoNQ/258s.jpg
Pav Bhaji with Papad Lunch,$7.99,Chaat Paradise,$,000000340.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/udrVt_9R4KnRy4cUjHVYlg/258s.jpg
Chana Masala,$7.99,Chaat Paradise,$,000000341.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/cpf3u3Um2y_Sf54H49ppag/258s.jpg
Chilli Paneer,$8.99,Chaat Paradise,$,000000342.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/t9e7-yPOw0tAAOYMZ0y-Gw/258s.jpg
Chili Chicken Wing,$17.99,Chef Zhao Bistro,$$,000000343.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Jie7HP3WYxuqorwbIEdtKA/258s.jpg
Sichuan Style Spicy Fish Fillet,$17.99,Chef Zhao Bistro,$$,000000344.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/xUfhzqXV2rODsk22l6-jkQ/258s.jpg
Mapo Tofu,$14.99,Chef Zhao Bistro,$$,000000345.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/n8df4olHa3Emox_aCwjsjg/258s.jpg
Twice Cooked Pork Over Rice Lunch,$12.99,Chef Zhao Bistro,$$,000000346.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Yo5XCG8X6B-Y87qgl7mpYQ/258s.jpg
Pan Fried Bun,$9.99,Chef Zhao Bistro,$$,000000347.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/8O5XRQG5PU1I87VGlv105Q/258s.jpg
Cumin Lamb,$17.99,Chef Zhao Bistro,$$,000000348.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/phOkl3Dosau2ia42U_WoCQ/258s.jpg
Mongolian Beef,$17.99,Chef Zhao Bistro,$$,000000349.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/GwZJlzPTgmO0cwz-RwHPKw/258s.jpg
Orange Chicken,$14.99,Chef Zhao Bistro,$$,000000350.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/S_A1MdMVD9kEyQ4kSssQFw/258s.jpg
Jajangmyeon,$7.99,Hong Kong Banjum Paik’s Noodle,$$,000000351.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/l_q9xFkk_NVMf40-2HyEpQ/258s.jpg
Tangsuyuk,$10.99,Hong Kong Banjum Paik’s Noodle,$$,000000352.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/RrWgYSsG4SF-9uKdOjawRQ/258s.jpg
Jaengban-jjajang,$13.99,Hong Kong Banjum Paik’s Noodle,$$,000000353.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/zdT-yQPqVortJLXQdKOPCA/258s.jpg
Jajangbap,$8.99,Hong Kong Banjum Paik’s Noodle,$$,000000354.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/11Af1CPLIdU9adXns9OcKQ/258s.jpg
Bokkeummyeon,$9.49,Hong Kong Banjum Paik’s Noodle,$$,000000355.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/8yC7qFxbUmeVyY5atT1S_A/258s.jpg
Beef Jjamppong,$8.25,Hong Kong Banjum Paik’s Noodle,$$,000000356.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/8-hipeMTzj8Fw2wWBxMMkA/258s.jpg
Pad Thai,$9.95,Banh Thai Restaurant,$$,000000357.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/9KnVS3N9KRqDjZj_X_P7EQ/258s.jpg
Yellow Curry,$10.95,Banh Thai Restaurant,$$,000000358.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/3heFVYMF2XO4iaqW7WWvOw/258s.jpg
Green Curry,$10.95,Banh Thai Restaurant,$$,000000359.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/YZJClG0kf4K0cO6Mdpp1oQ/258s.jpg
Red Curry,$10.95,Banh Thai Restaurant,$$,000000360.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/QqSwHUWrY_mTTdvZcSahJQ/258s.jpg
Panang Curry,$10.95,Banh Thai Restaurant,$$,000000361.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/dxsgFDWIM_Glw-OWWYJHwg/258s.jpg
Vegetarian Spring Rolls,$7.95,Banh Thai Restaurant,$$,000000362.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/wk8m0K-1G_FMM-Lni-QDug/258s.jpg
Papaya Salad,$9.95,Banh Thai Restaurant,$$,000000363.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/40GBAxLnyq4fFMQwLIoUNQ/258s.jpg
Chicken Satay,$8.95,Banh Thai Restaurant,$$,000000364.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ums-KHgTmaCvx-aOO4HQ4Q/258s.jpg
Mango Chicken,$11.95,Banh Thai Restaurant,$$,000000365.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Mm_n9f6bB1wSkC_nm9aGcQ/258s.jpg
Pad Kee Mao,$9.95,Banh Thai Restaurant,$$,000000366.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/bLzPtdLL436U-KJylWK7Pg/258s.jpg
Goat Karahi,$12.99,Khan Karahi Kabob,$,000000367.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/rXecKQLDtZIzSlR5QC-Lgw/258s.jpg
Karahi Chicken,$10.99,Khan Karahi Kabob,$,000000368.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/6GzS1pqKskIaDZ2U-9yTdA/258s.jpg
Lahori Choley,$7.99,Khan Karahi Kabob,$,000000369.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/gNBDW-QFSGfB0zPrn8gNrQ/258s.jpg
Tonkatsu Ramen,$10.75,Juban Ramen &amp; Tapas,$$,000000370.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/8xUE6t8dbfroOVw1njT_zw/258s.jpg
Juban Champon Ramen,$10.95,Juban Ramen &amp; Tapas,$$,000000371.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/b4EkmnBKloFfJPmmLBF8gw/258s.jpg
Miso Ramen,$10.25,Juban Ramen &amp; Tapas,$$,000000372.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Jo5CvLO8QfqEbFZLPfPfig/258s.jpg
Agedashi Tofu,$6.50,Juban Ramen &amp; Tapas,$$,000000373.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/hCjNNnNp17ImiQ8MXib2qg/258s.jpg
Seared Hamachi Carpaccio,$15.00,Juban Ramen &amp; Tapas,$$,000000374.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/pbUgDfoj6gkNKXrGgeazyQ/258s.jpg
Shoyu Ramen,$10.25,Juban Ramen &amp; Tapas,$$,000000375.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/4rTQTzKfUbP2L4gFnFUcEA/258s.jpg
Veggie Ramen,$10.25,Juban Ramen &amp; Tapas,$$,000000376.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/URMkH_wluDGCL0SATVoMxg/258s.jpg
Chashu Don,$11.50,Juban Ramen &amp; Tapas,$$,000000377.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/LZxfgD9dlqSmh-b8r2gUkg/258s.jpg
Tako Wasabi,$6.50,Juban Ramen &amp; Tapas,$$,000000378.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Y_wRbUXrWuNu4EGfRgiSlA/258s.jpg
Saba Shioyaki,$11.50,Juban Ramen &amp; Tapas,$$,000000379.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/kBr7uKPYXZA5UqCussbDMQ/258s.jpg
Pesto Chicken Pasta,$12.99,Who’s Tea,$$,000000380.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/xcpY363HPxrkDDyHOyFLmQ/258s.jpg
Chocolate Waffles,$9.99,Who’s Tea,$$,000000381.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/45WIeSrmm_oBqRBU_GYFKw/258s.jpg
Creamy Seafood Pasta,$13.99,Who’s Tea,$$,000000382.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/yykEgQVkOwXv_mabrU7R3A/258s.jpg
Tomato Seafood Pasta,$13.99,Who’s Tea,$$,000000383.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/tk60zpYZA5RrXaPP4gxODA/258s.jpg
Sea Bass,$28.75,The Voya Restaurant,$$,000000384.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/YRrC4Z0GgdbJJ-DrbAUN9w/258s.jpg
Cochinita Pibil,$24.75,The Voya Restaurant,$$,000000385.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/xwv7OM5dv9GHGzkq_AmOXA/258s.jpg
Peruvian Ceviche,$17.75,The Voya Restaurant,$$,000000386.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/mhz3z_5DN75VE3L0t6GhGg/258s.jpg
Blackened Mahi Mahi Tacos,$22.75,The Voya Restaurant,$$,000000387.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/XI0SHxe_2HbdQ_kvEoQ2yg/258s.jpg
Churrasco Argentino,$27.75,The Voya Restaurant,$$,000000388.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/BPrSqbRdHTV5Ehz7lAsNew/258s.jpg
Whole Grilled Branzino Fish,$32.75,The Voya Restaurant,$$,000000389.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/sVadlnRyM5l9xJibOhhFzA/258s.jpg
Chile Relleno,$21.75,The Voya Restaurant,$$,000000390.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/XfV_SAd0p8kEgiUVStN9Hg/258s.jpg
Enchiladas,$18.75,The Voya Restaurant,$$,000000391.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/PbuN9O3aOEgh7_R_HXFa6w/258s.jpg
Crab Cakes,$19.75,The Voya Restaurant,$$,000000392.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/tfQOdmq38d7HC4DSK1GC9w/258s.jpg
Coconut Crusted Shrimp,$17.75,The Voya Restaurant,$$,000000393.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/a7d4LMcFBigVknqS-A4PIQ/258s.jpg
Chicken Tikka Masala,$8.99,Tandoori-n-Curry,$$,000000394.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/V2Z-T8ViMk2_zVVwp80Zkg/258s.jpg
Butter Chicken,$9.50,Tandoori-n-Curry,$$,000000395.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/03ZUSErZTZiSGCRbU46_hg/258s.jpg
Palak Paneer,$7.99,Tandoori-n-Curry,$$,000000396.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/9lI6Vha_HnvVGTqdIo8Fxg/258s.jpg
Chicken Korma,$7.99,Tandoori-n-Curry,$$,000000397.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/JjspxNbLkNpmPTVPo5sT0Q/258s.jpg
Paneer Tikka,$7.99,Tandoori-n-Curry,$$,000000398.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Y6qYmhMDxIAvBO7H5A2aOw/258s.jpg
Chana Masala,$6.99,Tandoori-n-Curry,$$,000000399.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/bvemYSHYkGkC0Hy8g1hahQ/258s.jpg
Crispy,$10.89,Chili’s,$$,000000400.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/sif5yI95gsKGrwd9mMWUZA/258s.jpg
Lunch Chicken Fajitas,$7.00,Chili’s,$$,000000401.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/U9oRXx1eEJYL9zCmoQP3Wg/258s.jpg
Chicken Enchiladas,$10.59,Chili’s,$$,000000402.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/SlC5Xcw9WKr91mGpxBNcag/258s.jpg
Asada,$1.50,Tacos El Chavo,$,000000403.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/rovsM3Y-Z2P0s_RC3J_ErQ/258s.jpg
Suadero,$1.50,Tacos El Chavo,$,000000404.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Wm5Qk6-jL3YHjNsIL4NS4A/258s.jpg
Chorizo,$1.50,Tacos El Chavo,$,000000405.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/BmrmN6RSR0GYm_-fPgvkiw/258s.jpg
Cabeza,$1.50,Tacos El Chavo,$,000000406.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/8IP6EEzedPq-DSgbBnT81w/258s.jpg
Pollo,$1.50,Tacos El Chavo,$,000000407.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/KmlyEaqMY_xnvx8T-ZsAyw/258s.jpg
Beef Chow Fun,$10.99,MW Chinese Gourmet,$$,000000408.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/qd4tQvFQnb26S-tND7PoYQ/258s.jpg
Sweet and Sour Pork,$9.99,MW Chinese Gourmet,$$,000000409.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/q8vbW614ZgNgMd1h3yH6-Q/258s.jpg
House Special Chow Mein,$12.99,MW Chinese Gourmet,$$,000000410.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/RK4MmnX0eL21xkLDNd6qRQ/258s.jpg
Tomato and Beef Chow Mein,$10.99,MW Chinese Gourmet,$$,000000411.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/gUM0GfiAbCPLEWOQF0rR9Q/258s.jpg
Sweet and Sour Spare Ribs,$10.99,MW Chinese Gourmet,$$,000000412.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/5IseqdUdM0LLq6lSEzxEUA/258s.jpg
Deep Fried Buns,$6.99,MW Chinese Gourmet,$$,000000413.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/FgMcCAbmSubHBkmvIaCjdA/258s.jpg
Fresh Pig Liver Congee,$7.99,MW Chinese Gourmet,$$,000000414.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/aIViYQlLKflg9RZ66WEekg/258s.jpg
Hainan Chicken Congee,$8.50,MW Chinese Gourmet,$$,000000415.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wWV9AyBFdSAa93bXLXaxTg/258s.jpg
Large Israeli Salad,$9.75,Oren’s Hummus,$$,000000416.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/GI-jcjwi5JTQ2dZyy47Qgw/258s.jpg
Hummus Beef,$13.50,Oren’s Hummus,$$,000000417.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/sd5p4WJWMefxeErLrPGn5A/258s.jpg
1 Pieces Beef Kebab,$18.50,Oren’s Hummus,$$,000000418.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/ZCVxn3Ath5NUVPRp7C27cA/258s.jpg
Falafel Sandwich,$9.95,Oren’s Hummus,$$,000000419.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/4n3GY9pozqlsU9tTSvT12A/258s.jpg
Koobideh Combo Chicken and Beef,$15.95,Kolbeh,$$,000000420.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/lWZQtEZOQrAxb1WLOaa_iA/258s.jpg
Beef Koobideh Kabob,$15.95,Kolbeh,$$,000000421.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/MIwDDsYCXcdNmU4UcPT6Qg/258s.jpg
Chicken Koobideh Kabob,$15.95,Kolbeh,$$,000000422.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Ky5pawiMBhvg6DCjzU39Dg/258s.jpg
Gyros Plate,$14.95,Kolbeh,$$,000000423.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/7sWzgFRcCHl0C00LXV0Gew/258s.jpg
Falafel Wrap,$9.95,Kolbeh,$$,000000424.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/ETNI62jvTDOyz5L5sUTjrw/258s.jpg
Falafel Plate,$12.95,Kolbeh,$$,000000425.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/OU9EYIz_2ooef57HUpH1_g/258s.jpg
Dolma,$5.95,Kolbeh,$$,000000426.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/NWs5TpHotLoeoDD1m6jGeQ/258s.jpg
Gyros Wrap,$11.95,Kolbeh,$$,000000427.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/2pvDZXxvEnZKiJo1vXfl7Q/258s.jpg
Joojeh Kabob,$16.95,Kolbeh,$$,000000428.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/r8H8MbED40b1Xk9-hZJd-A/258s.jpg
Mahi Kabob,$19.95,Kolbeh,$$,000000429.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/PkrBaX7NuXOEHNpnC77sIg/258s.jpg
Masala Dosa,$7.99,Malaikottai Indian Chettinad Restaurant,$$,000000430.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/3yvRtWUvBgpHE5ysWTR4ZA/258s.jpg
Chicken 65,$9.99,Malaikottai Indian Chettinad Restaurant,$$,000000431.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/3OdMGGn4oXX_YeRH-Xe0-A/258s.jpg
Butter Chicken Masala Curry,$11.99,Malaikottai Indian Chettinad Restaurant,$$,000000432.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/NwdrMWyUdj0p6D3vK2BQ1w/258s.jpg
Mutton Bone Soup,$3.99,Malaikottai Indian Chettinad Restaurant,$$,000000433.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/jAcA_JkYNHpkALcDpyXVYQ/258s.jpg
Malaikottai Mutton Sukka Curry,$11.99,Malaikottai Indian Chettinad Restaurant,$$,000000434.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/neYA1k5d5tXpF_hXWY_HWA/258s.jpg
Mysore Masala Dosa,$9.49,Malaikottai Indian Chettinad Restaurant,$$,000000435.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/hqf0rPZJhsKzQf0uhizyow/258s.jpg
Cauliflower Manchurian,$9.99,Malaikottai Indian Chettinad Restaurant,$$,000000436.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wN7tS3LVa5cAvL62ETL8Fw/258s.jpg
Full Fried Fish,$17.99,Malaikottai Indian Chettinad Restaurant,$$,000000437.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Al9ok_cA_JB1SD_0vTUSuQ/258s.jpg
Nandu Masala Curry,$16.99,Malaikottai Indian Chettinad Restaurant,$$,000000438.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/BZiDBf_VmNhwQoh_DnMTxw/258s.jpg
Poondu Kolumbu,$9.99,Malaikottai Indian Chettinad Restaurant,$$,000000439.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/2SOyS190Sg1FkXAh6xg2NA/258s.jpg
Manti,$17.95,Anatolian Kitchen,$$,000000440.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/sq5PVODirLQuOnde8816mw/258s.jpg
Lamb Shank,$26.95,Anatolian Kitchen,$$,000000441.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/U-a7FkreSC2BnD4s2f_H2g/258s.jpg
Moussaka,$17.95,Anatolian Kitchen,$$,000000442.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/YtiCCQpqlePABTWdvssq-w/258s.jpg
Combo Grill,$24.95,Anatolian Kitchen,$$,000000443.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/S4DxmiwvrIe734Uk0SJ3MQ/258s.jpg
Doner Kebab,$17.95,Anatolian Kitchen,$$,000000444.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/M0SHqAaJqRkCati9p7ASmQ/258s.jpg
Babaganoush,$8.95,Anatolian Kitchen,$$,000000445.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/-CBth7nIleD8VdXLFue8dg/258s.jpg
Adana Kebab,$17.95,Anatolian Kitchen,$$,000000446.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/0z5EWNi3DoDFL_v3lC8EGQ/258s.jpg
Dolma,$8.95,Anatolian Kitchen,$$,000000447.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/O8enVnrmXa_YachrRJ6wlA/258s.jpg
Kofte,$15.95,Anatolian Kitchen,$$,000000448.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/V7CVmdk6z19hg28GeRiBNQ/258s.jpg
Anatolian Salad,$9.00,Anatolian Kitchen,$$,000000449.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/uKZf0iziXqyY9H10eowj1w/258s.jpg
Chicken Curry Box,$13.49,Asian Box,$$,000000450.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ssUsF7Et-6T29bX7pWTVjg/258s.jpg
The Ox Box,$15.49,Asian Box,$$,000000451.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Kp8yefrZ4HjzqtV3hCGVQQ/258s.jpg
Vietnamese Hot Chicken Box,$13.49,Asian Box,$$,000000452.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/IDiYGG3UvclnXYpvi4HCeQ/258s.jpg
